cityname,i_o_length,prediction_horizon,grid_size,time_stamp,IC_temp
melbourne,4,1,55,5193,0
melbourne,4,1,55,7258,0
melbourne,4,1,55,2541,10369.0
melbourne,4,1,55,8867,0
melbourne,4,1,55,8085,0
melbourne,4,1,55,5636,13050.0
melbourne,4,1,55,1230,15829.0
melbourne,4,1,55,2506,7959.0
melbourne,4,1,55,5325,0
melbourne,4,1,55,8041,2253.0
melbourne,4,1,55,5768,1024.0
melbourne,4,1,55,7167,0
melbourne,4,1,55,6596,9413.0
melbourne,4,1,55,5743,0
melbourne,4,1,55,5451,0
melbourne,4,1,55,5945,23712.0
melbourne,4,1,55,1153,0
melbourne,4,1,55,1041,0
melbourne,4,1,55,8962,11568.0
melbourne,4,1,55,4145,17267.0
melbourne,4,1,55,7755,14595.0
melbourne,4,1,55,6854,0
melbourne,4,1,55,6209,0
melbourne,4,1,55,4085,0
melbourne,4,1,55,2410,3374.0
melbourne,4,1,55,3948,0
melbourne,4,1,55,7292,0
melbourne,4,1,55,5637,13050.0
melbourne,4,1,55,2181,0
melbourne,4,1,55,777,0
melbourne,4,1,55,5788,0
melbourne,4,1,55,7822,1977.0
melbourne,4,1,55,1973,2769.0
melbourne,4,1,55,7836,802.0
melbourne,4,1,55,86,5769.0
melbourne,4,1,55,7429,0
melbourne,4,1,55,7296,0
melbourne,4,1,55,4013,0
melbourne,4,1,55,6294,5823.0
melbourne,4,1,55,7534,11202.0
melbourne,4,1,55,2985,1278.0
melbourne,4,1,55,4116,0
melbourne,4,1,55,3830,3333.0
melbourne,4,1,55,4621,0
melbourne,4,1,55,5631,10980.0
melbourne,4,1,55,2640,2933.0
melbourne,4,1,55,2324,4165.0
melbourne,4,1,55,30,0
melbourne,4,1,55,7717,1048.0
melbourne,4,1,55,8711,0
melbourne,4,1,55,8352,8938.0
melbourne,4,1,55,7286,0
melbourne,4,1,55,6913,0
melbourne,4,1,55,7503,9949.0
melbourne,4,1,55,7522,0
melbourne,4,1,55,1741,19169.0
melbourne,4,1,55,3391,0
melbourne,4,1,55,2623,0
melbourne,4,1,55,2999,0
melbourne,4,1,55,8604,0
melbourne,4,1,55,948,0
melbourne,4,1,55,5236,0
melbourne,4,1,55,8040,757.0
melbourne,4,1,55,1216,3270.0
melbourne,4,1,55,4526,12027.0
melbourne,4,1,55,7001,0
melbourne,4,1,55,4102,3179.0
melbourne,4,1,55,5133,2845.0
melbourne,4,1,55,5923,0
melbourne,4,1,55,1209,1796.0
melbourne,4,1,55,6033,0
melbourne,4,1,55,58,18027.0
melbourne,4,1,55,7989,0
melbourne,4,1,55,283,14454.0
melbourne,4,1,55,7144,1792.0
melbourne,4,1,55,8115,0
melbourne,4,1,55,6504,4941.0
melbourne,4,1,55,3485,0
melbourne,4,1,55,4864,0
melbourne,4,1,55,2843,0
melbourne,4,1,55,5871,15337.0
melbourne,4,1,55,8992,9009.0
melbourne,4,1,55,8135,15306.0
melbourne,4,1,55,1620,0
melbourne,4,1,55,7716,2059.0
melbourne,4,1,55,5119,0
melbourne,4,1,55,8159,0
melbourne,4,1,55,698,0
melbourne,4,1,55,3347,0
melbourne,4,1,55,5728,12249.0
melbourne,4,1,55,5648,0
melbourne,4,1,55,849,0
melbourne,4,1,55,5109,0
melbourne,4,1,55,918,8199.0
melbourne,4,1,55,5849,2357.0
melbourne,4,1,55,8021,1140.0
melbourne,4,1,55,8192,11279.0
melbourne,4,1,55,712,20340.0
melbourne,4,1,55,8702,15651.0
melbourne,4,1,55,3457,33127.0
melbourne,4,1,55,8012,4348.0
melbourne,4,1,55,372,14526.0
melbourne,4,1,55,5062,0
melbourne,4,1,55,1118,0
melbourne,4,1,55,6980,5784.0
melbourne,4,1,55,4396,0
melbourne,4,1,55,1237,0
melbourne,4,1,55,4050,0
melbourne,4,1,55,4285,1026.0
melbourne,4,1,55,9018,0
melbourne,4,1,55,1533,0
melbourne,4,1,55,4305,0
melbourne,4,1,55,7309,2766.0
melbourne,4,1,55,7354,6289.0
melbourne,4,1,55,7224,3939.0
melbourne,4,1,55,4803,0
melbourne,4,1,55,7464,0
melbourne,4,1,55,3885,12872.0
melbourne,4,1,55,1677,0
melbourne,4,1,55,8717,0
melbourne,4,1,55,7353,7934.0
melbourne,4,1,55,4178,7366.0
melbourne,4,1,55,2341,1434.0
melbourne,4,1,55,1084,0
melbourne,4,1,55,3613,0
melbourne,4,1,55,6488,0
melbourne,4,1,55,2616,0
melbourne,4,1,55,3278,0
melbourne,4,1,55,1034,0
melbourne,4,1,55,5178,7804.0
melbourne,4,1,55,6806,0
melbourne,4,1,55,2242,1659.0
melbourne,4,1,55,6433,0
melbourne,4,1,55,129,12780.0
melbourne,4,1,55,8216,0
melbourne,4,1,55,1030,1417.0
melbourne,4,1,55,6312,792.0
melbourne,4,1,55,4992,0
melbourne,4,1,55,8782,0
melbourne,4,1,55,1728,38141.0
melbourne,4,1,55,8157,0
melbourne,4,1,55,201,0
melbourne,4,1,55,7501,10745.0
melbourne,4,1,55,2265,0
melbourne,4,1,55,1449,0
melbourne,4,1,55,3552,0
melbourne,4,1,55,5977,2045.0
melbourne,4,1,55,8303,41379.0
melbourne,4,1,55,851,0
melbourne,4,1,55,1800,944.0
melbourne,4,1,55,3930,0
melbourne,4,1,55,2460,3504.0
melbourne,4,1,55,1405,11270.0
melbourne,4,1,55,4372,0
melbourne,4,1,55,6733,0
melbourne,4,1,55,1969,0
melbourne,4,1,55,1049,0
melbourne,4,1,55,2880,0
melbourne,4,1,55,5355,4699.0
melbourne,4,1,55,6852,0
melbourne,4,1,55,3670,13109.0
melbourne,4,1,55,1043,8413.0
melbourne,4,1,55,3309,0
melbourne,4,1,55,2327,582.0
melbourne,4,1,55,6538,2297.0
melbourne,4,1,55,5736,0
melbourne,4,1,55,4840,0
melbourne,4,1,55,1294,0
melbourne,4,1,55,8027,0
melbourne,4,1,55,7598,0
melbourne,4,1,55,6981,7867.0
melbourne,4,1,55,2098,0
melbourne,4,1,55,2484,0
melbourne,4,1,55,7601,0
melbourne,4,1,55,7540,8022.0
melbourne,4,1,55,9030,2668.0
melbourne,4,1,55,5043,10288.0
melbourne,4,1,55,1339,0
melbourne,4,1,55,6037,10984.0
melbourne,4,1,55,2984,11288.0
melbourne,4,1,55,2117,2358.0
melbourne,4,1,55,6351,2217.0
melbourne,4,1,55,1802,3798.0
melbourne,4,1,55,578,4896.0
melbourne,4,1,55,1714,804.0
melbourne,4,1,55,6101,0
melbourne,4,1,55,7385,13429.0
melbourne,4,1,55,555,0
melbourne,4,1,55,6490,3508.0
melbourne,4,1,55,7396,0
melbourne,4,1,55,2618,1900.0
melbourne,4,1,55,2177,8671.0
melbourne,4,1,55,766,0
melbourne,4,1,55,4093,7164.0
melbourne,4,1,55,393,16308.0
melbourne,4,1,55,179,2054.0
melbourne,4,1,55,406,0
melbourne,4,1,55,2767,2840.0
melbourne,4,1,55,174,3208.0
melbourne,4,1,55,1651,15634.0
melbourne,4,1,55,827,0
melbourne,4,1,55,2211,11261.0
melbourne,4,1,55,5060,0
melbourne,4,1,55,6608,1696.0
melbourne,4,1,55,7222,0
melbourne,4,1,55,2565,0
melbourne,4,1,55,203,0
melbourne,4,1,55,5552,10863.0
melbourne,4,1,55,529,16494.0
melbourne,4,1,55,5826,0
melbourne,4,1,55,8529,15946.0
melbourne,4,1,55,5151,0
melbourne,4,1,55,6667,1479.0
melbourne,4,1,55,897,13788.0
melbourne,4,1,55,3008,42471.0
melbourne,4,1,55,150,0
melbourne,4,1,55,1193,0
melbourne,4,1,55,2042,8163.0
melbourne,4,1,55,3009,43758.0
melbourne,4,1,55,7390,0
melbourne,4,1,55,2847,0
melbourne,4,1,55,2221,0
melbourne,4,1,55,3237,12728.0
melbourne,4,1,55,1934,7046.25
melbourne,4,1,55,7116,0
melbourne,4,1,55,8396,10958.0
melbourne,4,1,55,332,0
melbourne,4,1,55,6526,2654.0
melbourne,4,1,55,3269,1142.0
melbourne,4,1,55,6559,16345.0
melbourne,4,1,55,204,0
melbourne,4,1,55,7445,8650.0
melbourne,4,1,55,2900,8000.0
melbourne,4,1,55,7019,9052.0
melbourne,4,1,55,6846,8413.0
melbourne,4,1,55,8313,9530.0
melbourne,4,1,55,8562,8098.0
melbourne,4,1,55,6307,0
melbourne,4,1,55,3254,0
melbourne,4,1,55,6829,0
melbourne,4,1,55,52,15390.0
melbourne,4,1,55,5211,11922.0
melbourne,4,1,55,1546,1321.0
melbourne,4,1,55,5668,598.0
melbourne,4,1,55,1259,8216.0
melbourne,4,1,55,5401,0
melbourne,4,1,55,4606,2613.0
melbourne,4,1,55,1697,3480.0
melbourne,4,1,55,673,2039.0
melbourne,4,1,55,6141,785.0
melbourne,4,1,55,6295,5894.0
melbourne,4,1,55,320,0
melbourne,4,1,55,1074,10904.0
melbourne,4,1,55,2524,0
melbourne,4,1,55,591,0
melbourne,4,1,55,811,53136.0
melbourne,4,1,55,8580,0
melbourne,4,1,55,1839,0
melbourne,4,1,55,2654,0
melbourne,4,1,55,3837,9695.0
melbourne,4,1,55,1111,4124.0
melbourne,4,1,55,335,63235.0
melbourne,4,1,55,4137,3426.0
melbourne,4,1,55,5053,0
melbourne,4,1,55,7248,3043.0
melbourne,4,1,55,8453,0
melbourne,4,1,55,11,7843.0
melbourne,4,1,55,4252,0
melbourne,4,1,55,3041,0
melbourne,4,1,55,9006,1317.0
melbourne,4,1,55,6180,3434.0
melbourne,4,1,55,1217,4715.0
melbourne,4,1,55,7308,1838.0
melbourne,4,1,55,2212,6204.0
melbourne,4,1,55,22,13536.0
melbourne,4,1,55,6972,768.0
melbourne,4,1,55,5579,0
melbourne,4,1,55,1978,4154.0
melbourne,4,1,55,8064,2788.0
melbourne,4,1,55,7419,6661.0
melbourne,4,1,55,4101,2039.0
melbourne,4,1,55,6785,3806.0
melbourne,4,1,55,6211,10424.0
melbourne,4,1,55,7555,0
melbourne,4,1,55,7762,0
melbourne,4,1,55,3105,0
melbourne,4,1,55,2586,3152.0
melbourne,4,1,55,5806,4350.0
melbourne,4,1,55,6304,0
melbourne,4,1,55,1645,9244.0
melbourne,4,1,55,2642,2933.0
melbourne,4,1,55,2299,0
melbourne,4,1,55,1764,0
melbourne,4,1,55,7633,0
melbourne,4,1,55,4536,6289.0
melbourne,4,1,55,153,0
melbourne,4,1,55,953,0
melbourne,4,1,55,2014,0
melbourne,4,1,55,2849,4979.0
melbourne,4,1,55,2815,0
melbourne,4,1,55,3367,6442.0
melbourne,4,1,55,7089,0
melbourne,4,1,55,8745,0
melbourne,4,1,55,8076,0
melbourne,4,1,55,6435,42698.0
melbourne,4,1,55,5352,0
melbourne,4,1,55,792,21324.0
melbourne,4,1,55,8759,0
melbourne,4,1,55,8229,0
melbourne,4,1,55,8583,0
melbourne,4,1,55,7760,0
melbourne,4,1,55,4911,0
melbourne,4,1,55,577,3255.0
melbourne,4,1,55,7715,2059.0
melbourne,4,1,55,3214,0
melbourne,4,1,55,4766,0
melbourne,4,1,55,2099,0
melbourne,4,1,55,976,8370.0
melbourne,4,1,55,4692,7405.0
melbourne,4,1,55,6558,16345.0
melbourne,4,1,55,2058,0
melbourne,4,1,55,3721,10257.0
melbourne,4,1,55,6197,0
melbourne,4,1,55,2705,1596.0
melbourne,4,1,55,7059,2341.0
melbourne,4,1,55,3905,0
melbourne,4,1,55,2310,0
melbourne,4,1,55,855,72323.0
melbourne,4,1,55,6063,9261.0
melbourne,4,1,55,8891,0
melbourne,4,1,55,4587,0
melbourne,4,1,55,4244,0
melbourne,4,1,55,1785,0
melbourne,4,1,55,4807,0
melbourne,4,1,55,2749,4846.0
melbourne,4,1,55,1596,0
melbourne,4,1,55,6395,0
melbourne,4,1,55,7002,0
melbourne,4,1,55,1987,0
melbourne,4,1,55,1363,0
melbourne,4,1,55,5886,0
melbourne,4,1,55,653,0
melbourne,4,1,55,8754,0
melbourne,4,1,55,8706,13924.0
melbourne,4,1,55,1214,0
melbourne,4,1,55,1157,4798.0
melbourne,4,1,55,2368,3768.0
melbourne,4,1,55,1129,4924.0
melbourne,4,1,55,6127,6998.0
melbourne,4,1,55,1466,0
melbourne,4,1,55,1184,6416.0
melbourne,4,1,55,2433,0
melbourne,4,1,55,6988,0
melbourne,4,1,55,4317,23885.0
melbourne,4,1,55,6904,0
melbourne,4,1,55,7623,3747.0
melbourne,4,1,55,680,0
melbourne,4,1,55,3534,0
melbourne,4,1,55,3098,1411.0
melbourne,4,1,55,1231,20559.0
melbourne,4,1,55,2495,2619.0
melbourne,4,1,55,4876,21781.0
melbourne,4,1,55,1436,17901.0
melbourne,4,1,55,4346,2599.0
melbourne,4,1,55,6547,2711.0
melbourne,4,1,55,5969,0
melbourne,4,1,55,2895,9284.0
melbourne,4,1,55,7086,0
melbourne,4,1,55,8541,0
melbourne,4,1,55,4581,0
melbourne,4,1,55,8376,0
melbourne,4,1,55,2912,0
melbourne,4,1,55,8003,37549.0
melbourne,4,1,55,1263,16874.0
melbourne,4,1,55,8020,6668.0
melbourne,4,1,55,2015,0
melbourne,4,1,55,3794,0
melbourne,4,1,55,5370,0
melbourne,4,1,55,1020,0
melbourne,4,1,55,3620,614.0
melbourne,4,1,55,7556,0
melbourne,4,1,55,6652,0
melbourne,4,1,55,4476,0
melbourne,4,1,55,4925,0
melbourne,4,1,55,4619,0
melbourne,4,1,55,3518,0
melbourne,4,1,55,5966,0
melbourne,4,1,55,7892,5557.0
melbourne,4,1,55,4874,21781.0
melbourne,4,1,55,3042,0
melbourne,4,1,55,4064,1110.0
melbourne,4,1,55,8257,6280.0
melbourne,4,1,55,1389,13094.0
melbourne,4,1,55,4832,0
melbourne,4,1,55,3920,19004.0
melbourne,4,1,55,1672,10019.0
melbourne,4,1,55,3314,2520.0
melbourne,4,1,55,1616,0
melbourne,4,1,55,4789,4980.0
melbourne,4,1,55,3780,24215.0
melbourne,4,1,55,3882,0
melbourne,4,1,55,1940,8490.25
melbourne,4,1,55,7536,10191.0
melbourne,4,1,55,1581,0
melbourne,4,1,55,9,5741.0
melbourne,4,1,55,1213,1688.0
melbourne,4,1,55,1188,0
melbourne,4,1,55,1985,0
melbourne,4,1,55,331,0
melbourne,4,1,55,5865,2040.0
melbourne,4,1,55,3445,776.0
melbourne,4,1,55,1693,8543.0
melbourne,4,1,55,5534,0
melbourne,4,1,55,6136,0
melbourne,4,1,55,8094,7813.0
melbourne,4,1,55,7743,0
melbourne,4,1,55,5882,0
melbourne,4,1,55,55,18027.0
melbourne,4,1,55,5586,0
melbourne,4,1,55,8848,0
melbourne,4,1,55,3215,0
melbourne,4,1,55,4248,0
melbourne,4,1,55,5767,0
melbourne,4,1,55,2924,1230.0
melbourne,4,1,55,736,0
melbourne,4,1,55,1904,0
melbourne,4,1,55,8034,0
melbourne,4,1,55,8570,13482.0
melbourne,4,1,55,1584,0
melbourne,4,1,55,469,14490.0
melbourne,4,1,55,5432,18224.0
melbourne,4,1,55,3621,1194.0
melbourne,4,1,55,6900,6199.0
melbourne,4,1,55,3442,1918.0
melbourne,4,1,55,4938,0
melbourne,4,1,55,4159,0
melbourne,4,1,55,2596,23048.0
melbourne,4,1,55,1898,3821.0
melbourne,4,1,55,2239,1477.0
melbourne,4,1,55,3186,0
melbourne,4,1,55,3761,0
melbourne,4,1,55,5323,0
melbourne,4,1,55,1729,35135.0
melbourne,4,1,55,7442,4844.0
melbourne,4,1,55,6801,3200.0
melbourne,4,1,55,2344,4607.0
melbourne,4,1,55,4232,0
melbourne,4,1,55,1905,854.0
melbourne,4,1,55,8224,0
melbourne,4,1,55,6135,0
melbourne,4,1,55,3820,0
melbourne,4,1,55,1172,14999.0
melbourne,4,1,55,5086,2761.0
melbourne,4,1,55,8672,0
melbourne,4,1,55,3154,1014.0
melbourne,4,1,55,4730,4372.0
melbourne,4,1,55,8210,0
melbourne,4,1,55,7537,5802.0
melbourne,4,1,55,2105,6307.0
melbourne,4,1,55,4386,0
melbourne,4,1,55,6644,7345.0
melbourne,4,1,55,2052,0
melbourne,4,1,55,6818,0
melbourne,4,1,55,848,0
melbourne,4,1,55,8287,0
melbourne,4,1,55,3751,11203.0
melbourne,4,1,55,787,1791.0
melbourne,4,1,55,6453,768.0
melbourne,4,1,55,5753,1612.0
melbourne,4,1,55,5324,0
melbourne,4,1,55,8420,0
melbourne,4,1,55,4330,0
melbourne,4,1,55,785,870.0
melbourne,4,1,55,8521,0
melbourne,4,1,55,1117,1398.0
melbourne,4,1,55,7315,497.0
melbourne,4,1,55,4021,0
melbourne,4,1,55,6984,5451.0
melbourne,4,1,55,1326,0
melbourne,4,1,55,5907,2435.0
melbourne,4,1,55,7630,0
melbourne,4,1,55,5116,0
melbourne,4,1,55,392,16308.0
melbourne,4,1,55,6836,0
melbourne,4,1,55,7206,0
melbourne,4,1,55,7050,0
melbourne,4,1,55,3481,0
melbourne,4,1,55,3708,1967.0
melbourne,4,1,55,6891,3174.0
melbourne,4,1,55,2186,0
melbourne,4,1,55,6441,0
melbourne,4,1,55,6055,0
melbourne,4,1,55,2216,3672.0
melbourne,4,1,55,2585,1159.0
melbourne,4,1,55,299,12600.0
melbourne,4,1,55,3867,1008.0
melbourne,4,1,55,955,0
melbourne,4,1,55,6030,3826.0
melbourne,4,1,55,1893,9829.0
melbourne,4,1,55,3451,4138.0
melbourne,4,1,55,6242,9521.0
melbourne,4,1,55,4131,0
melbourne,4,1,55,2966,0
melbourne,4,1,55,5598,1551.0
melbourne,4,1,55,4698,2984.0
melbourne,4,1,55,544,0
melbourne,4,1,55,1818,0
melbourne,4,1,55,492,0
melbourne,4,1,55,4571,0
melbourne,4,1,55,4759,0
melbourne,4,1,55,4951,7252.0
melbourne,4,1,55,3766,0
melbourne,4,1,55,8262,4701.0
melbourne,4,1,55,5954,0
melbourne,4,1,55,5671,0
melbourne,4,1,55,271,0
melbourne,4,1,55,2303,0
melbourne,4,1,55,8713,0
melbourne,4,1,55,5931,746.0
melbourne,4,1,55,6377,0
melbourne,4,1,55,2656,0
melbourne,4,1,55,1710,0
melbourne,4,1,55,5781,0
melbourne,4,1,55,7034,0
melbourne,4,1,55,281,12996.0
melbourne,4,1,55,5160,669.0
melbourne,4,1,55,2140,0
melbourne,4,1,55,5608,29441.0
melbourne,4,1,55,4731,3649.0
melbourne,4,1,55,1826,11620.0
melbourne,4,1,55,8850,0
melbourne,4,1,55,8107,0
melbourne,4,1,55,3640,0
melbourne,4,1,55,8736,9217.0
melbourne,4,1,55,3977,10064.0
melbourne,4,1,55,5974,4601.0
melbourne,4,1,55,6223,0
melbourne,4,1,55,8854,0
melbourne,4,1,55,1228,7532.0
melbourne,4,1,55,6649,0
melbourne,4,1,55,8296,0
melbourne,4,1,55,6912,0
melbourne,4,1,55,1914,0
melbourne,4,1,55,432,1468.0
melbourne,4,1,55,6393,0
melbourne,4,1,55,5672,0
melbourne,4,1,55,5519,22894.0
melbourne,4,1,55,8910,3330.0
melbourne,4,1,55,3762,0
melbourne,4,1,55,3151,1014.0
melbourne,4,1,55,3410,7699.0
melbourne,4,1,55,8113,0
melbourne,4,1,55,788,2656.0
melbourne,4,1,55,2713,0
melbourne,4,1,55,6369,5114.0
melbourne,4,1,55,1229,15822.0
melbourne,4,1,55,7416,8908.0
melbourne,4,1,55,48,14535.0
melbourne,4,1,55,121,0
melbourne,4,1,55,3480,0
melbourne,4,1,55,7237,1705.0
melbourne,4,1,55,1992,1711.0
melbourne,4,1,55,717,28680.0
melbourne,4,1,55,1186,2638.0
melbourne,4,1,55,1634,36309.0
melbourne,4,1,55,8290,0
melbourne,4,1,55,5255,3851.0
melbourne,4,1,55,6670,6531.0
melbourne,4,1,55,410,0
melbourne,4,1,55,8066,9404.0
melbourne,4,1,55,1968,0
melbourne,4,1,55,5702,0
melbourne,4,1,55,7991,0
melbourne,4,1,55,1743,27412.75
melbourne,4,1,55,2830,0
melbourne,4,1,55,1698,4671.0
melbourne,4,1,55,5144,0
melbourne,4,1,55,3170,0
melbourne,4,1,55,4119,0
melbourne,4,1,55,3537,6481.0
melbourne,4,1,55,887,32217.0
melbourne,4,1,55,4475,0
melbourne,4,1,55,6581,4417.0
melbourne,4,1,55,6341,0
melbourne,4,1,55,4989,37793.0
melbourne,4,1,55,8019,7771.0
melbourne,4,1,55,2738,0
melbourne,4,1,55,3262,0
melbourne,4,1,55,7363,11412.0
melbourne,4,1,55,2427,18367.0
melbourne,4,1,55,3836,3830.0
melbourne,4,1,55,1953,1398.0
melbourne,4,1,55,8037,0
melbourne,4,1,55,731,12624.0
melbourne,4,1,55,3777,32239.0
melbourne,4,1,55,2964,0
melbourne,4,1,55,8065,2854.0
melbourne,4,1,55,5624,0
melbourne,4,1,55,8920,2405.0
melbourne,4,1,55,8932,0
melbourne,4,1,55,3203,0
melbourne,4,1,55,1122,0
melbourne,4,1,55,8708,13824.0
melbourne,4,1,55,6886,768.0
melbourne,4,1,55,1457,7914.0
melbourne,4,1,55,224,12088.0
melbourne,4,1,55,7043,11732.0
melbourne,4,1,55,8648,8639.0
melbourne,4,1,55,6917,0
melbourne,4,1,55,5539,0
melbourne,4,1,55,7468,0
melbourne,4,1,55,4239,8353.0
melbourne,4,1,55,8872,11663.0
melbourne,4,1,55,5201,0
melbourne,4,1,55,5010,10149.0
melbourne,4,1,55,6674,15464.0
melbourne,4,1,55,5857,3787.0
melbourne,4,1,55,7731,0
melbourne,4,1,55,6157,15077.0
melbourne,4,1,55,2127,6140.0
melbourne,4,1,55,37,0
melbourne,4,1,55,5016,0
melbourne,4,1,55,2076,15951.0
melbourne,4,1,55,2347,6210.0
melbourne,4,1,55,5338,3241.0
melbourne,4,1,55,3440,3604.0
melbourne,4,1,55,7104,0
melbourne,4,1,55,6743,0
melbourne,4,1,55,3407,12564.0
melbourne,4,1,55,8655,14475.0
melbourne,4,1,55,8571,13721.0
melbourne,4,1,55,1191,0
melbourne,4,1,55,8385,3729.0
melbourne,4,1,55,820,0
melbourne,4,1,55,3328,4807.0
melbourne,4,1,55,3304,0
melbourne,4,1,55,8024,0
melbourne,4,1,55,7637,0
melbourne,4,1,55,2899,8009.0
melbourne,4,1,55,7855,0
melbourne,4,1,55,6243,9570.0
melbourne,4,1,55,8652,2003.0
melbourne,4,1,55,7175,0
melbourne,4,1,55,6318,813.0
melbourne,4,1,55,3094,7761.0
melbourne,4,1,55,4973,0
melbourne,4,1,55,1072,9112.0
melbourne,4,1,55,4538,0
melbourne,4,1,55,840,27804.0
melbourne,4,1,55,8952,0
melbourne,4,1,55,8799,0
melbourne,4,1,55,1931,0
melbourne,4,1,55,8905,9397.0
melbourne,4,1,55,928,0
melbourne,4,1,55,8647,7517.0
melbourne,4,1,55,6316,813.0
melbourne,4,1,55,8877,7286.0
melbourne,4,1,55,1758,0
melbourne,4,1,55,3257,0
melbourne,4,1,55,3178,2839.0
melbourne,4,1,55,1397,10662.0
melbourne,4,1,55,7648,678.0
melbourne,4,1,55,616,13247.0
melbourne,4,1,55,7346,0
melbourne,4,1,55,7850,4016.0
melbourne,4,1,55,186,20388.0
melbourne,4,1,55,8271,15559.0
melbourne,4,1,55,2666,3075.0
melbourne,4,1,55,5308,2915.0
melbourne,4,1,55,6089,0
melbourne,4,1,55,1708,0
melbourne,4,1,55,1555,764.0
melbourne,4,1,55,6151,0
melbourne,4,1,55,4932,0
melbourne,4,1,55,6191,0
melbourne,4,1,55,4481,6393.0
melbourne,4,1,55,1946,9774.25
melbourne,4,1,55,1019,0
melbourne,4,1,55,5995,0
melbourne,4,1,55,4274,0
melbourne,4,1,55,6832,0
melbourne,4,1,55,4899,642.0
melbourne,4,1,55,3387,0
melbourne,4,1,55,6210,2838.0
melbourne,4,1,55,5783,0
melbourne,4,1,55,1112,2770.0
melbourne,4,1,55,5129,9066.0
melbourne,4,1,55,6877,3275.0
melbourne,4,1,55,3083,0
melbourne,4,1,55,1480,19767.0
melbourne,4,1,55,2074,3148.0
melbourne,4,1,55,1028,2817.0
melbourne,4,1,55,5976,3773.0
melbourne,4,1,55,1198,3113.0
melbourne,4,1,55,2241,1659.0
melbourne,4,1,55,7395,2835.0
melbourne,4,1,55,1420,0
melbourne,4,1,55,2207,0
melbourne,4,1,55,1086,5619.0
melbourne,4,1,55,5988,0
melbourne,4,1,55,782,0
melbourne,4,1,55,4828,4107.0
melbourne,4,1,55,465,13895.0
melbourne,4,1,55,3436,861.0
melbourne,4,1,55,321,0
melbourne,4,1,55,5084,935.0
melbourne,4,1,55,4352,17302.0
melbourne,4,1,55,7969,15462.0
melbourne,4,1,55,8829,0
melbourne,4,1,55,5975,3812.0
melbourne,4,1,55,6729,6002.0
melbourne,4,1,55,3523,920.0
melbourne,4,1,55,6932,7814.0
melbourne,4,1,55,2991,3970.0
melbourne,4,1,55,266,0
melbourne,4,1,55,6019,2923.0
melbourne,4,1,55,5455,0
melbourne,4,1,55,8305,6378.0
melbourne,4,1,55,1269,0
melbourne,4,1,55,8980,0
melbourne,4,1,55,1461,0
melbourne,4,1,55,6821,0
melbourne,4,1,55,7046,0
melbourne,4,1,55,5746,0
melbourne,4,1,55,3235,10376.0
melbourne,4,1,55,3577,1123.0
melbourne,4,1,55,6607,3375.0
melbourne,4,1,55,3,0
melbourne,4,1,55,4905,713.0
melbourne,4,1,55,8673,0
melbourne,4,1,55,6987,0
melbourne,4,1,55,780,0
melbourne,4,1,55,5320,0
melbourne,4,1,55,667,5387.0
melbourne,4,1,55,6654,0
melbourne,4,1,55,7552,0
melbourne,4,1,55,3864,0
melbourne,4,1,55,2636,7230.0
melbourne,4,1,55,716,31393.0
melbourne,4,1,55,8504,0
melbourne,4,1,55,6168,0
melbourne,4,1,55,2075,12986.0
melbourne,4,1,55,7613,0
melbourne,4,1,55,3018,0
melbourne,4,1,55,964,2104.0
melbourne,4,1,55,3871,0
melbourne,4,1,55,957,830.0
melbourne,4,1,55,4029,0
melbourne,4,1,55,3629,0
melbourne,4,1,55,8801,0
melbourne,4,1,55,1720,30997.0
melbourne,4,1,55,3021,11026.0
melbourne,4,1,55,4152,11662.0
melbourne,4,1,55,4554,4200.0
melbourne,4,1,55,1242,2960.0
melbourne,4,1,55,1668,0
melbourne,4,1,55,2394,0
melbourne,4,1,55,7797,22046.0
melbourne,4,1,55,4080,0
melbourne,4,1,55,7695,0
melbourne,4,1,55,2701,0
melbourne,4,1,55,2696,0
melbourne,4,1,55,3120,0
melbourne,4,1,55,3927,4756.0
melbourne,4,1,55,2922,5327.0
melbourne,4,1,55,1075,7947.0
melbourne,4,1,55,6616,0
melbourne,4,1,55,5846,0
melbourne,4,1,55,6579,5041.0
melbourne,4,1,55,6499,938.0
melbourne,4,1,55,6411,7181.0
melbourne,4,1,55,7931,11744.0
melbourne,4,1,55,4206,0
melbourne,4,1,55,1656,18779.0
melbourne,4,1,55,8146,0
melbourne,4,1,55,1419,0
melbourne,4,1,55,6259,0
melbourne,4,1,55,7880,6400.0
melbourne,4,1,55,4171,0
melbourne,4,1,55,2155,1206.0
melbourne,4,1,55,6260,0
melbourne,4,1,55,6574,0
melbourne,4,1,55,3799,14703.0
melbourne,4,1,55,6496,5842.0
melbourne,4,1,55,5092,11225.0
melbourne,4,1,55,7476,0
melbourne,4,1,55,5784,0
melbourne,4,1,55,4708,2457.0
melbourne,4,1,55,5721,10224.0
melbourne,4,1,55,3558,0
melbourne,4,1,55,5750,2336.0
melbourne,4,1,55,2067,713.0
melbourne,4,1,55,7584,4488.0
melbourne,4,1,55,1442,0
melbourne,4,1,55,2829,0
melbourne,4,1,55,499,0
melbourne,4,1,55,4374,0
melbourne,4,1,55,2256,0
melbourne,4,1,55,2243,3827.0
melbourne,4,1,55,8480,3072.0
melbourne,4,1,55,2271,0
melbourne,4,1,55,5393,0
melbourne,4,1,55,6921,0
