cityname,i_o_length,prediction_horizon,grid_size,thresh,config_cx_sample_whole_data,CSR_MP_no_thresh_mean,CSR_MP_no_thresh_median,CSR_MP_count_y_exceeding_r_x,CSR_MP_sum_y_exceeding_r_x_max,CSR_MP_sum_y_exceeding_r_x_mean,CSR_MP_sum_exp_y_exceeding_r_x_mean,CSR_MP_no_thresh_frac_mean_2,CSR_MP_no_thresh_frac_mean_2_exp,CSR_MP_no_thresh_frac_sum,CSR_PM_no_thresh_mean,CSR_PM_no_thresh_median,CSR_PM_count_y_exceeding_r_x,CSR_PM_sum_y_exceeding_r_x_max,CSR_PM_sum_y_exceeding_r_x_mean,CSR_PM_sum_exp_y_exceeding_r_x_mean,CSR_PM_no_thresh_frac_mean_2,CSR_PM_no_thresh_frac_mean_2_exp,CSR_PM_no_thresh_frac_sum,CSR_NM_no_thresh_mean,CSR_NM_no_thresh_median,CSR_NM_count_y_exceeding_r_x,CSR_NM_sum_y_exceeding_r_x_max,CSR_NM_sum_y_exceeding_r_x_mean,CSR_NM_sum_exp_y_exceeding_r_x_mean,CSR_NM_no_thresh_frac_mean_2,CSR_NM_no_thresh_frac_mean_2_exp,CSR_NM_no_thresh_frac_sum,CSR_GB_no_thresh_mean,CSR_GB_no_thresh_median,CSR_GB_count_y_exceeding_r_x,CSR_GB_sum_y_exceeding_r_x_max,CSR_GB_sum_y_exceeding_r_x_mean,CSR_GB_sum_exp_y_exceeding_r_x_mean,CSR_GB_no_thresh_frac_mean_2,CSR_GB_no_thresh_frac_mean_2_exp,CSR_GB_no_thresh_frac_sum,CSR_GB_red_by_grey_sum,CSR_NM_red_by_grey_sum,CSR_PM_red_by_grey_sum,CSR_MP_red_by_grey_sum
melbourne,6,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,726.3048147660243,719.2903225806451,6.136,3523549.25,930.6298992795219,0.0024497344449575824,1.0947927562828645,0.36695504316404837,1.0420419506362937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,91.19525693428425,NULL
melbourne,7,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,770.0466962001929,762.0725806451613,7.664,4343228.25,943.5019988488987,0.003792791472066263,1.1233822010557115,0.36396120694211254,1.0668795228745687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.94906244515533,NULL
melbourne,8,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,793.7081961258198,774.7566037735849,7.832,4544740.25,940.5640607838237,0.0024276981958267062,1.1140999942968624,0.3698395641355897,1.0521715684257738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.61140116092662,NULL
london,1,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,872.0619872178081,847.8407258064516,3.322,2496875.75,1115.8148551463973,0.0030580489557476987,1.0860735508353305,0.36971597958192576,1.0142201723896351,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.681197402678585,NULL
london,2,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,992.1735532578195,950.6653225806451,3.108,2642985.0,1246.033771026445,0.0029506614433911795,1.0826530959862277,0.3666223606334145,1.0253122407209407,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41.534007826828656,NULL
london,3,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1052.339017553655,999.2016129032259,3.994,3427032.0,1268.1448748580572,0.0037975949892355243,1.0846686076397836,0.3658385087817187,1.0294409357871983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.64653654324684,NULL
london,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1090.6150985683414,1025.3225806451615,4.126,3627782.0,1316.5014252168826,0.0048912692305543536,1.0388103977060703,0.376699617355909,0.9945499114532247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53.26661261274257,NULL
london,5,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1133.1318988471496,1093.9193548387098,4.898,3875925.0,1308.7156493794764,0.0035545439024219447,1.0665990359332227,0.3674287618661634,1.0197423093452451,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.92444479551223,NULL
london,6,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1175.3637687317082,1101.418255131965,5.078,4196222.0,1325.2798528431038,0.0032547504237180995,1.0747631208665145,0.3705217815919285,1.0208589411102644,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65.76383191017825,NULL
london,7,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1216.4791329420575,1156.8951612903224,6.612,5347937.0,1337.5468721833092,0.002871831359686768,1.0555523556678903,0.37182087264530667,1.0139140103695516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79.93422453575735,NULL
london,8,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1237.5913630052014,1172.75,6.726,5607315.0,1366.2176188180774,0.0021854640430535146,1.1031846308119275,0.362863180964797,1.043603446816598,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.19509811188362,NULL
madrid,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2982.438344547842,2561.810483870968,4.806,14420592.25,4300.969588933773,0.0006151767626572672,1.3354831304843195,0.3670249682184948,1.1445891238492867,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,109.94884219211716,NULL
madrid,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3105.6571372053104,2720.8790322580644,6.194,17038269.0,4732.381100635035,0.000771029316216238,1.3597044414774904,0.3686294496233857,1.1477152599103289,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,136.06581491287056,NULL
madrid,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3154.0397805968378,2650.1673387096776,6.468,20146798.75,4558.602536173206,0.001085028231023789,1.4437167876228767,0.3701105756851439,1.1996966441077597,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,161.98657429185533,NULL
madrid,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3194.339323428888,2677.8870967741937,7.302,22886430.5,4497.312926738422,0.0007510752917291941,1.4693084248413597,0.3790322237645263,1.207132989230308,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,186.7890244539133,NULL
madrid,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3265.8598210362275,2696.2759856630823,8.828,24844658.12037037,4588.827847110824,0.0011023109867757744,1.5426913486349767,0.36521633124035774,1.2590159289034109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,233.15930638926216,NULL
madrid,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3153.5588507666607,2808.217741935484,9.302,23628295.944444444,4511.112904752451,0.0005281577423394965,1.648785853380774,0.3610647126478646,1.3412429201106766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,253.8670982576516,NULL
madrid,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3356.822557043533,2792.25,8.448,24707064.10185185,4412.554511353302,0.0006952456035530841,1.7322459224372015,0.3608631749081227,1.3831097571931783,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,275.47079488132056,NULL
madrid,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3241.253911489617,2806.072580645161,10.746,29593121.812671468,4349.269392154544,0.00030206253470319765,1.819458050394499,0.36250625682981863,1.46089504173598,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,349.88804321377563,NULL
melbourne,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,658.3751477898261,657.4637096774193,4.42,2388246.25,846.5726266216182,0.0034868796816782993,1.1160610732267473,0.3615096158620048,1.052592050271623,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70.80406857892882,NULL
melbourne,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,662.2920250908007,655.8610215053764,5.29,2923315.0,854.825817170348,0.002185609262962817,1.1048610220868469,0.3671955431420042,1.0394754664396346,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83.67328944208603,NULL
melbourne,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,665.778728503597,650.516129032258,5.706,3184996.25,852.170862956244,0.00240362861719621,1.1196279851678066,0.36885551255304283,1.0460214985302072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87.98687188010254,NULL
melbourne,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,664.3583495333521,650.8629032258065,6.632,3496988.25,836.9492120837716,0.0031348256026956125,1.146999149120294,0.36441816349843953,1.0718867955766118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104.54699148029471,NULL
melbourne,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,655.3769717906625,631.8187766281193,6.874,3717181.0,835.2682360968387,0.0023335470346050823,1.1297240345232271,0.37615919270291726,1.042520566979941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.80721442332748,NULL
melbourne,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,661.1174014996074,650.6592741935484,7.272,4003134.5,831.2528746079395,0.002724528073065984,1.1399925391629735,0.36990082423020054,1.0574621154150983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.96630962655256,NULL
melbourne,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,671.8213994861841,648.483870967742,7.788,4334968.75,825.9459856509131,0.0025206150924643794,1.1584613449121444,0.36867816589270114,1.0751345934652976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,128.19285939486747,NULL
melbourne,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,662.8533260620222,645.2269061583578,6.646,3573738.0,824.4971349867932,0.003185180479631754,1.1742730480022348,0.3695546149743155,1.0777663505513062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.5147424830732,NULL
london,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1103.565111950737,1045.1491935483873,4.328,3597460.0,1324.85431763325,0.0032260572272692126,1.0674688275314506,0.36829869652802666,1.018591208285649,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.024394744285296,NULL
london,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1115.0968404312669,1068.6471774193546,4.472,3871724.0,1322.4397042046546,0.0028249683994834643,1.0541903445720417,0.3733644271077585,1.0090275786736793,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.58870777829409,NULL
london,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1086.9653172930075,1046.4354838709678,4.524,3484883.0,1224.0157543869634,0.0040348009252947105,1.0562594081844239,0.3752036234953023,1.0018921471761497,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59.606044933251916,NULL
london,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1115.6789802007322,1071.516129032258,5.644,4549919.0,1277.7284179288758,0.0026039673599391805,1.0716014679294497,0.3718292490698328,1.0136244476228524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73.04499918758009,NULL
london,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1099.7850978417127,1063.0725806451615,7.082,5634842.0,1238.8569542962825,0.0025215211946762245,1.1050139082520989,0.3676210484445998,1.0409588778893255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99.13362528543647,NULL
london,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1120.8668454680014,1069.758064516129,6.388,5337873.25,1251.3076364027038,0.0020797666901520343,1.0835271121862275,0.3745450452961601,1.0202175620424607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87.48872372611949,NULL
london,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1111.028294208278,1057.133797653959,6.55,5251161.0,1270.0271334481781,0.0020457383378035443,1.1026623374445377,0.36646876970299375,1.0357741058962984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89.93390576846416,NULL
london,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1113.0932536126759,1056.1653225806451,7.338,6017352.0,1225.2900154047647,0.0028557453285461233,1.096314037649174,0.3724505920027358,1.0329305861370206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106.34739687447043,NULL
