cityname i_o_length prediction_horizon grid_size time_stamp cx
melbourne 4 1 25 7775 0
melbourne 4 1 25 5142 0
melbourne 4 1 25 5715 0
melbourne 4 1 25 7617 9295.0
melbourne 4 1 25 690 1586.0
melbourne 4 1 25 6350 0
melbourne 4 1 25 7416 5988.0
melbourne 4 1 25 6111 0
melbourne 4 1 25 5167 828.0
melbourne 4 1 25 4601 0
melbourne 4 1 25 8240 0
melbourne 4 1 25 5581 0
melbourne 4 1 25 6160 0
melbourne 4 1 25 6046 0
melbourne 4 1 25 2950 0
melbourne 4 1 25 790 10858.0
melbourne 4 1 25 1775 0
melbourne 4 1 25 581 2250.0
melbourne 4 1 25 7146 0
melbourne 4 1 25 1689 2448.0
melbourne 4 1 25 5666 0
melbourne 4 1 25 150 0
melbourne 4 1 25 8488 4909.0
melbourne 4 1 25 6736 0
melbourne 4 1 25 8412 0
melbourne 4 1 25 7626 6300.0
melbourne 4 1 25 1296 0
melbourne 4 1 25 2597 0
melbourne 4 1 25 9020 0
melbourne 4 1 25 4958 3513.0
melbourne 4 1 25 846 0
melbourne 4 1 25 2507 4836.25
melbourne 4 1 25 935 0
melbourne 4 1 25 7329 6231.0
melbourne 4 1 25 6494 2267.0
melbourne 4 1 25 8731 0
melbourne 4 1 25 7219 0
melbourne 4 1 25 2369 0
melbourne 4 1 25 8945 0
melbourne 4 1 25 7839 2789.0
melbourne 4 1 25 1382 3857.0
melbourne 4 1 25 7037 0
melbourne 4 1 25 414 0
melbourne 4 1 25 5988 0
melbourne 4 1 25 1019 0
melbourne 4 1 25 6084 0
melbourne 4 1 25 6906 0
melbourne 4 1 25 1623 0
melbourne 4 1 25 1814 1535.0
melbourne 4 1 25 7449 1123.0
melbourne 4 1 25 8676 0
melbourne 4 1 25 2094 0
melbourne 4 1 25 4596 0
melbourne 4 1 25 2051 0
melbourne 4 1 25 558 465.0
melbourne 4 1 25 3188 177.0
melbourne 4 1 25 952 768.0
melbourne 4 1 25 839 2724.0
melbourne 4 1 25 5235 0
melbourne 4 1 25 1548 1785.0
melbourne 4 1 25 6454 0
melbourne 4 1 25 5451 0
melbourne 4 1 25 4270 0
melbourne 4 1 25 8396 0
melbourne 4 1 25 7302 0
melbourne 4 1 25 4170 567.0
melbourne 4 1 25 1636 1678.0
melbourne 4 1 25 2667 0
melbourne 4 1 25 5078 476.0
melbourne 4 1 25 1713 0
melbourne 4 1 25 5360 1086.0
melbourne 4 1 25 4652 1585.0
melbourne 4 1 25 4622 0
melbourne 4 1 25 8185 3312.0
melbourne 4 1 25 4896 0
melbourne 4 1 25 775 0
melbourne 4 1 25 5673 1632.0
melbourne 4 1 25 570 0
melbourne 4 1 25 2017 0
melbourne 4 1 25 4612 0
melbourne 4 1 25 2810 0
melbourne 4 1 25 969 6367.0
melbourne 4 1 25 1832 12522.0
melbourne 4 1 25 5771 1316.0
melbourne 4 1 25 5139 0
melbourne 4 1 25 7252 0
melbourne 4 1 25 301 6570.0
melbourne 4 1 25 6728 7264.0
melbourne 4 1 25 6444 1098.0
melbourne 4 1 25 4717 0
melbourne 4 1 25 6947 0
melbourne 4 1 25 7410 2341.0
melbourne 4 1 25 968 0
melbourne 4 1 25 878 10326.0
melbourne 4 1 25 8052 0
melbourne 4 1 25 1578 0
melbourne 4 1 25 3499 2416.0
melbourne 4 1 25 1594 359.0
melbourne 4 1 25 7929 0
melbourne 4 1 25 5225 0
melbourne 4 1 25 611 3596.25
melbourne 4 1 25 109 7909.0
melbourne 4 1 25 6735 0
melbourne 4 1 25 6977 4163.0
melbourne 4 1 25 7800 0
melbourne 4 1 25 2220 0
melbourne 4 1 25 2126 5345.0
melbourne 4 1 25 3558 0
melbourne 4 1 25 7106 513.0
melbourne 4 1 25 1810 0
melbourne 4 1 25 8306 3422.0
melbourne 4 1 25 1241 0
melbourne 4 1 25 2296 2152.0
melbourne 4 1 25 3141 4923.0
melbourne 4 1 25 5859 3107.0
melbourne 4 1 25 6997 0
melbourne 4 1 25 2940 6449.0
melbourne 4 1 25 3505 1218.0
melbourne 4 1 25 1470 1508.0
melbourne 4 1 25 6198 0
melbourne 4 1 25 554 0
melbourne 4 1 25 7689 1840.0
melbourne 4 1 25 8436 1972.0
melbourne 4 1 25 3340 5245.0
london 4 1 25 5147 0
london 4 1 25 4844 22696.0
london 4 1 25 3918 59400.0
london 4 1 25 6066 0
london 4 1 25 3851 0
london 4 1 25 2689 0
london 4 1 25 4490 0
london 4 1 25 8392 56788.0
london 4 1 25 4528 0
london 4 1 25 85 0
london 4 1 25 8628 0
london 4 1 25 917 0
london 4 1 25 8981 1203.0
london 4 1 25 8228 0
london 4 1 25 8150 0
london 4 1 25 5904 55690.0
london 4 1 25 7281 38610.0
london 4 1 25 7524 6495.0
london 4 1 25 1106 6834.0
london 4 1 25 690 10466.0
london 4 1 25 7658 0
london 4 1 25 5369 0
london 4 1 25 6251 29302.0
london 4 1 25 3196 7199.0
london 4 1 25 2700 0
london 4 1 25 905 0
london 4 1 25 135 10352.0
london 4 1 25 3978 0
london 4 1 25 4063 0
london 4 1 25 5105 0
london 4 1 25 4273 0
london 4 1 25 1281 12252.0
london 4 1 25 5073 0
london 4 1 25 6646 0
london 4 1 25 7230 0
london 4 1 25 2321 0
london 4 1 25 8607 604.0
london 4 1 25 6727 0
london 4 1 25 4874 0
london 4 1 25 8752 0
london 4 1 25 3285 16009.0
london 4 1 25 7840 16168.0
london 4 1 25 2459 9396.0
london 4 1 25 7443 0
london 4 1 25 4096 36216.0
london 4 1 25 365 0
london 4 1 25 1890 1296.0
london 4 1 25 3499 0
london 4 1 25 5968 5028.0
london 4 1 25 1225 0
london 4 1 25 7717 0
london 4 1 25 4080 61025.0
london 4 1 25 6538 0
london 4 1 25 6992 0
london 4 1 25 7268 34209.0
london 4 1 25 356 6562.0
london 4 1 25 5677 0
london 4 1 25 2938 15956.0
london 4 1 25 433 0
london 4 1 25 6459 7532.0
london 4 1 25 397 0
london 4 1 25 4584 0
london 4 1 25 7577 4037.0
london 4 1 25 7953 0
london 4 1 25 683 0
london 4 1 25 2328 2618.0
london 4 1 25 4966 0
london 4 1 25 8216 1338.0
london 4 1 25 3093 0
london 4 1 25 2107 0
london 4 1 25 7786 44390.0
london 4 1 25 5769 1039.0
london 4 1 25 2380 0
london 4 1 25 6338 0
london 4 1 25 3559 0
london 4 1 25 2278 4832.0
london 4 1 25 7378 0
london 4 1 25 3012 0
london 4 1 25 7341 0
london 4 1 25 3603 5380.0
london 4 1 25 6857 0
london 4 1 25 1752 0
london 4 1 25 733 0
london 4 1 25 2684 0
london 4 1 25 7272 34022.0
london 4 1 25 3223 4146.0
london 4 1 25 3159 4120.0
london 4 1 25 3553 0
london 4 1 25 2044 0
london 4 1 25 5323 0
london 4 1 25 410 21865.0
london 4 1 25 2963 0
london 4 1 25 8211 0
london 4 1 25 4758 0
london 4 1 25 4694 0
london 4 1 25 8982 3537.0
london 4 1 25 8650 15495.0
london 4 1 25 3487 0
london 4 1 25 3645 0
london 4 1 25 4618 31070.0
london 4 1 25 1028 38516.0
london 4 1 25 651 0
london 4 1 25 5031 66923.0
london 4 1 25 7727 0
london 4 1 25 8408 0
london 4 1 25 1249 9129.0
london 4 1 25 7625 0
london 4 1 25 7902 0
london 4 1 25 1218 0
london 4 1 25 2640 0
london 4 1 25 169 0
london 4 1 25 5817 0
london 4 1 25 8537 0
london 4 1 25 8181 7253.0
london 4 1 25 4941 21954.0
london 4 1 25 8841 13325.0
london 4 1 25 4091 8424.0
london 4 1 25 3164 9040.0
london 4 1 25 512 6518.0
london 4 1 25 4499 5318.0
london 4 1 25 6722 27454.25
london 4 1 25 4343 4396.0
london 4 1 25 5083 2138.0
london 4 1 25 8770 0
london 4 1 25 5173 5734.0
london 4 1 25 4173 0
london 4 1 25 4544 0
london 4 1 25 2118 61352.0
london 4 1 25 5088 18414.0
london 4 1 25 8473 1264.0
london 4 1 25 5200 1670.0
london 4 1 25 7330 0
london 4 1 25 6443 0
london 4 1 25 3376 0
london 4 1 25 6904 0
london 4 1 25 4677 0
london 4 1 25 5681 0
london 4 1 25 969 0
london 4 1 25 2930 0
london 4 1 25 7740 0
london 4 1 25 5164 692.0
london 4 1 25 4365 0
london 4 1 25 7296 0
london 4 1 25 1150 0
london 4 1 25 7641 0
london 4 1 25 5297 0
london 4 1 25 6931 0
london 4 1 25 8825 60034.0
london 4 1 25 918 0
london 4 1 25 4494 0
london 4 1 25 8460 2402.0
london 4 1 25 1077 0
london 4 1 25 1476 14664.0
london 4 1 25 2609 0
london 4 1 25 4942 13098.0
london 4 1 25 2405 0
london 4 1 25 4429 25890.0
london 4 1 25 3144 0
london 4 1 25 1120 0
london 4 1 25 153 0
london 4 1 25 2698 0
london 4 1 25 8037 0
london 4 1 25 7912 1010.0
london 4 1 25 3158 2060.0
london 4 1 25 7568 0
london 4 1 25 8352 8880.0
london 4 1 25 6064 0
london 4 1 25 3721 0
london 4 1 25 2374 51849.0
london 4 1 25 6194 0
london 4 1 25 7588 0
london 4 1 25 7146 4185.0
london 4 1 25 1762 62222.0
london 4 1 25 7968 29164.0
london 4 1 25 8596 0
london 4 1 25 5386 0
london 4 1 25 2095 3617.0
london 4 1 25 6637 19237.0
london 4 1 25 3150 38316.0
london 4 1 25 38 0
london 4 1 25 3545 0
london 4 1 25 3617 0
london 4 1 25 1273 0
london 4 1 25 6460 8286.0
london 4 1 25 6420 0
london 4 1 25 4841 0
london 4 1 25 8798 0
london 4 1 25 25 0
london 4 1 25 4959 26840.0
london 4 1 25 1329 1818.0
london 4 1 25 9003 5268.0
london 4 1 25 3656 4400.0
london 4 1 25 1111 0
london 4 1 25 7536 15788.0
london 4 1 25 4502 8804.0
london 4 1 25 1582 0
london 4 1 25 2397 0
london 4 1 25 5831 6450.0
london 4 1 25 6948 0
london 4 1 25 6787 0
london 4 1 25 7798 2714.0
london 4 1 25 5222 32925.0
london 4 1 25 5934 0
london 4 1 25 271 21720.0
london 4 1 25 7554 0
london 4 1 25 8144 0
london 4 1 25 3807 0
london 4 1 25 4397 9226.0
london 4 1 25 2411 0
london 4 1 25 871 0
london 4 1 25 7701 0
london 4 1 25 7346 2695.0
london 4 1 25 3470 0
london 4 1 25 6227 10392.0
london 4 1 25 1701 0
london 4 1 25 8384 0
london 4 1 25 4064 0
london 4 1 25 3811 0
london 4 1 25 8727 0
london 4 1 25 4797 0
london 4 1 25 736 0
london 4 1 25 4015 36000.0
london 4 1 25 2592 9267.0
london 4 1 25 809 87082.0
london 4 1 25 6873 0
london 4 1 25 6222 0
london 4 1 25 2387 0
london 4 1 25 4040 0
london 4 1 25 7888 32625.0
london 4 1 25 2615 20104.0
london 4 1 25 6567 0
london 4 1 25 4643 0
london 4 1 25 1389 24989.0
london 4 1 25 6929 0
london 4 1 25 4672 0
london 4 1 25 8439 5744.0
london 4 1 25 3924 10288.0
london 4 1 25 3517 2535.0
london 4 1 25 645 0
london 4 1 25 1631 0
london 4 1 25 201 0
london 4 1 25 6018 0
london 4 1 25 1040 128542.0
london 4 1 25 3160 6180.0
london 4 1 25 5267 0
london 4 1 25 3483 0
london 4 1 25 4869 7938.0
london 4 1 25 7729 0
london 4 1 25 3994 0
london 4 1 25 4481 3298.0
london 4 1 25 1327 0
london 4 1 25 2900 0
london 4 1 25 5941 1932.0
london 4 1 25 5901 37122.0
london 4 1 25 391 9568.0
london 4 1 25 1780 4047.0
london 4 1 25 1709 0
london 4 1 25 2628 8836.0
london 4 1 25 1822 8405.0
london 4 1 25 7585 18456.0
london 4 1 25 1576 0
london 4 1 25 1630 0
london 4 1 25 3965 6786.0
london 4 1 25 8922 0
london 4 1 25 4330 0
london 4 1 25 4955 0
london 4 1 25 839 0
london 4 1 25 2187 0
london 4 1 25 6692 0
london 4 1 25 2895 17382.0
london 4 1 25 8783 3805.0
london 4 1 25 3084 0
london 4 1 25 3324 9650.0
london 4 1 25 5497 0
london 4 1 25 5503 0
london 4 1 25 6136 0
london 4 1 25 5926 0
london 4 1 25 3670 0
london 4 1 25 1770 16166.0
london 4 1 25 4537 0
london 4 1 25 79 0
london 4 1 25 8440 9756.0
london 4 1 25 5030 6680.0
london 4 1 25 5734 0
london 4 1 25 1300 16855.0
london 4 1 25 4843 0
london 4 1 25 4459 0
london 4 1 25 7791 49957.0
london 4 1 25 4201 0
london 4 1 25 4462 0
london 4 1 25 1380 0
london 4 1 25 7357 0
london 4 1 25 4351 0
london 4 1 25 5052 0
london 4 1 25 5186 0
london 4 1 25 8863 0
london 4 1 25 3551 4588.0
london 4 1 25 4142 14135.0
london 4 1 25 8276 0
london 4 1 25 5097 0
london 4 1 25 427 0
london 4 1 25 6756 5828.0
london 4 1 25 8348 2004.0
london 4 1 25 6259 0
london 4 1 25 4075 0
london 4 1 25 3154 35862.0
london 4 1 25 7601 8042.0
london 4 1 25 8474 2528.0
london 4 1 25 5713 0
london 4 1 25 8375 0
london 4 1 25 7913 0
london 4 1 25 3997 0
london 4 1 25 7757 17166.0
london 4 1 25 2892 50412.0
london 4 1 25 8682 628.0
london 4 1 25 1255 0
london 4 1 25 6798 0
london 4 1 25 6978 11965.0
london 4 1 25 7562 0
london 4 1 25 3804 0
london 4 1 25 442 10820.0
london 4 1 25 472 0
london 4 1 25 8683 0
london 4 1 25 2299 0
london 4 1 25 8700 8585.0
london 4 1 25 7979 0
london 4 1 25 615 0
london 4 1 25 5755 0
london 4 1 25 3512 9448.0
london 4 1 25 3104 7134.0
london 4 1 25 8877 15801.0
london 4 1 25 6551 11512.0
london 4 1 25 2173 0
london 4 1 25 7215 0
london 4 1 25 8639 0
london 4 1 25 8668 9750.0
london 4 1 25 742 12796.0
london 4 1 25 2710 1219.0
london 4 1 25 8771 0
london 4 1 25 2594 12008.0
london 4 1 25 6768 0
london 4 1 25 6953 0
london 4 1 25 6842 0
london 4 1 25 2583 0
london 4 1 25 5274 0
london 4 1 25 3819 0
london 4 1 25 6744 1226.0
london 4 1 25 2840 0
london 4 1 25 6985 15566.0
london 4 1 25 6285 0
london 4 1 25 1361 0
london 4 1 25 1212 26905.0
london 4 1 25 3311 6216.0
london 4 1 25 4936 9624.0
london 4 1 25 8681 691.0
london 4 1 25 1072 19846.0
london 4 1 25 3359 0
london 4 1 25 8097 9446.0
london 4 1 25 7927 20991.0
london 4 1 25 4890 0
london 4 1 25 3939 2082.0
london 4 1 25 6126 0
london 4 1 25 4662 13391.0
london 4 1 25 4106 0
london 4 1 25 2727 0
london 4 1 25 3674 0
london 4 1 25 6214 2526.0
london 4 1 25 8398 0
london 4 1 25 8832 0
london 4 1 25 6236 26490.0
london 4 1 25 842 123386.0
london 4 1 25 8786 24649.0
london 4 1 25 837 0
london 4 1 25 7679 0
london 4 1 25 2540 16024.0
london 4 1 25 1196 0
london 4 1 25 6758 5904.0
london 4 1 25 2752 0
london 4 1 25 8165 0
london 4 1 25 4609 1191.0
london 4 1 25 2555 28888.0
london 4 1 25 5532 0
london 4 1 25 7587 0
london 4 1 25 1557 3656.0
london 4 1 25 5766 0
london 4 1 25 2491 0
london 4 1 25 261 0
london 4 1 25 7777 6103.0
london 4 1 25 1076 0
london 4 1 25 2939 14319.0
london 4 1 25 7226 0
london 4 1 25 7082 0
london 4 1 25 4961 27984.0
london 4 1 25 7064 12145.0
london 4 1 25 6805 8056.0
london 4 1 25 5199 0
london 4 1 25 8927 0
london 4 1 25 3821 0
london 4 1 25 563 0
london 4 1 25 2331 5504.0
london 4 1 25 5270 0
london 4 1 25 4664 0
london 4 1 25 4159 0
london 4 1 25 8451 0
london 4 1 25 1620 0
london 4 1 25 1366 0
london 4 1 25 3015 0
london 4 1 25 6371 1010.0
london 4 1 25 5619 0
london 4 1 25 5696 0
london 4 1 25 6322 0
london 4 1 25 2744 0
london 4 1 25 1149 0
london 4 1 25 632 4524.0
london 4 1 25 4251 0
london 4 1 25 5971 0
london 4 1 25 2242 672.0
london 4 1 25 4381 1146.0
london 4 1 25 3260 0
london 4 1 25 7463 0
london 4 1 25 398 0
london 4 1 25 6739 0
london 4 1 25 7720 0
london 4 1 25 2485 0
london 4 1 25 4856 26834.0
london 4 1 25 8281 0
london 4 1 25 5412 0
london 4 1 25 8092 3257.0
london 4 1 25 6134 0
london 4 1 25 5216 0
london 4 1 25 6361 0
london 4 1 25 7440 0
london 4 1 25 721 8344.0
london 4 1 25 4372 0
london 4 1 25 2714 66047.0
london 4 1 25 6069 13652.0
london 4 1 25 1039 0
london 4 1 25 2225 0
london 4 1 25 8629 0
london 4 1 25 6911 5233.0
london 4 1 25 5923 0
london 4 1 25 471 0
london 4 1 25 4433 0
london 4 1 25 8788 34774.0
london 4 1 25 4768 58389.0
london 4 1 25 2597 0
london 4 1 25 3411 0
london 4 1 25 6023 0
london 4 1 25 3728 4480.0
london 4 1 25 4548 0
london 4 1 25 4303 0
london 4 1 25 7411 38597.0
london 4 1 25 8590 0
london 4 1 25 2176 0
london 4 1 25 507 8889.0
london 4 1 25 2767 11887.0
london 4 1 25 988 0
london 4 1 25 2415 1369.0
london 4 1 25 2793 3552.0
london 4 1 25 8787 9742.0
london 4 1 25 30 0
london 4 1 25 1618 0
london 4 1 25 3810 0
london 4 1 25 8864 0
london 4 1 25 2273 0
london 4 1 25 8043 0
london 4 1 25 1969 0
london 4 1 25 7929 0
london 4 1 25 4634 0
london 4 1 25 2105 4832.0
london 4 1 25 6092 0
london 4 1 25 6469 0
london 4 1 25 1081 78040.0
london 4 1 25 6523 0
london 4 1 25 7328 0
london 4 1 25 7025 0
london 4 1 25 6919 6048.0
london 4 1 25 2141 0
london 4 1 25 23 0
london 4 1 25 7915 0
london 4 1 25 2827 0
london 4 1 25 5938 0
london 4 1 25 6479 0
london 4 1 25 5153 0
london 4 1 25 7559 0
london 4 1 25 2819 7630.0
london 4 1 25 8969 0
london 4 1 25 4757 0
london 4 1 25 7878 7872.0
london 4 1 25 600 0
london 4 1 25 1866 0
london 4 1 25 3465 0
london 4 1 25 8108 0
london 4 1 25 2909 0
london 4 1 25 6742 20535.0
london 4 1 25 8830 0
london 4 1 25 3717 0
london 4 1 25 125 14183.0
london 4 1 25 926 26580.0
london 4 1 25 5638 10883.0
madrid 4 1 35 569 0
madrid 4 1 35 6064 11546.0
madrid 4 1 35 4995 8472.0
madrid 4 1 35 2009 0
madrid 4 1 35 3959 0
madrid 4 1 35 7739 6288.0
madrid 4 1 35 8413 0
madrid 4 1 35 1172 0
madrid 4 1 35 3869 0
madrid 4 1 35 2354 0
madrid 4 1 35 6377 7200.0
madrid 4 1 35 4048 0
madrid 4 1 35 8727 26459.0
madrid 4 1 35 2191 4887.0
madrid 4 1 35 3107 12976.0
madrid 4 1 35 2118 0
madrid 4 1 35 1696 23336.0
madrid 4 1 35 5757 2297.0
madrid 4 1 35 2898 5415.0
madrid 4 1 35 8109 0
madrid 4 1 35 6050 0
madrid 4 1 35 7141 0
madrid 4 1 35 6729 20175.0
madrid 4 1 35 4970 0
madrid 4 1 35 7013 26084.0
madrid 4 1 35 3645 0
madrid 4 1 35 5594 23838.0
madrid 4 1 35 5663 6470.0
madrid 4 1 35 3866 0
madrid 4 1 35 7018 0
madrid 4 1 35 6643 24099.0
madrid 4 1 35 2597 0
madrid 4 1 35 4924 11155.0
madrid 4 1 35 219 21503.75
madrid 4 1 35 2125 20576.0
madrid 4 1 35 8043 0
madrid 4 1 35 7089 0
madrid 4 1 35 2873 0
madrid 4 1 35 2906 0
madrid 4 1 35 3472 0
madrid 4 1 35 1025 0
madrid 4 1 35 1908 5184.0
madrid 4 1 35 2164 10372.0
madrid 4 1 35 2852 0
madrid 4 1 35 2323 0
madrid 4 1 35 8650 0
madrid 4 1 35 3100 0
madrid 4 1 35 5622 0
madrid 4 1 35 4018 0
madrid 4 1 35 78 68420.0
madrid 4 1 35 8137 67000.75
madrid 4 1 35 8703 0
madrid 4 1 35 4389 0
madrid 4 1 35 3788 0
madrid 4 1 35 7501 21169.0
madrid 4 1 35 2944 0
madrid 4 1 35 2315 39016.0
madrid 4 1 35 7046 0
madrid 4 1 35 5782 20408.0
madrid 4 1 35 5182 0
madrid 4 1 35 3620 5712.0
madrid 4 1 35 8932 0
madrid 4 1 35 4939 11178.0
madrid 4 1 35 4955 0
madrid 4 1 35 5474 3256.0
madrid 4 1 35 6989 30094.0
madrid 4 1 35 1227 0
madrid 4 1 35 3709 11695.0
madrid 4 1 35 7096 16252.0
madrid 4 1 35 7787 0
madrid 4 1 35 8722 0
madrid 4 1 35 4270 0
madrid 4 1 35 2049 0
madrid 4 1 35 5351 0
madrid 4 1 35 1549 0
madrid 4 1 35 8802 0
madrid 4 1 35 5792 0
madrid 4 1 35 7707 20436.0
madrid 4 1 35 1776 0
madrid 4 1 35 8184 0
madrid 4 1 35 3575 60252.0
madrid 4 1 35 7399 0
madrid 4 1 35 3790 0
madrid 4 1 35 4330 0
madrid 4 1 35 5257 5122.0
madrid 4 1 35 5482 23916.0
madrid 4 1 35 1980 0
madrid 4 1 35 1805 21549.0
madrid 4 1 35 461 0
madrid 4 1 35 8014 8138.0
madrid 4 1 35 506 24399.0
madrid 4 1 35 677 0
madrid 4 1 35 8180 0
madrid 4 1 35 4339 2427.0
madrid 4 1 35 4783 0
madrid 4 1 35 1752 0
madrid 4 1 35 1094 14716.0
madrid 4 1 35 5312 0
madrid 4 1 35 8312 20811.0
madrid 4 1 35 7170 0
madrid 4 1 35 1631 4570.0
madrid 4 1 35 6909 0
madrid 4 1 35 355 9440.0
madrid 4 1 35 8797 51368.0
madrid 4 1 35 7017 26012.0
madrid 4 1 35 5881 0
madrid 4 1 35 6670 0
madrid 4 1 35 6504 16248.0
madrid 4 1 35 2386 0
madrid 4 1 35 4931 0
madrid 4 1 35 923 131852.0
madrid 4 1 35 7442 0
madrid 4 1 35 1941 80949.25
madrid 4 1 35 1685 20980.0
madrid 4 1 35 3567 0
madrid 4 1 35 2503 0
madrid 4 1 35 3177 116730.0
madrid 4 1 35 7638 0
madrid 4 1 35 8709 0
madrid 4 1 35 1812 7458.0
madrid 4 1 35 6241 13071.0
madrid 4 1 35 2763 9636.0
madrid 4 1 35 1232 60724.0
madrid 4 1 35 3274 12332.0
madrid 4 1 35 1027 0
madrid 4 1 35 7342 10503.0
madrid 4 1 35 1672 0
madrid 4 1 35 2399 0
madrid 4 1 35 1162 17672.0
madrid 4 1 35 396 0
madrid 4 1 35 1671 0
madrid 4 1 35 5636 0
madrid 4 1 35 6570 0
madrid 4 1 35 3323 0
madrid 4 1 35 5988 0
madrid 4 1 35 2119 0
madrid 4 1 35 7273 19488.0
madrid 4 1 35 8267 23710.0
madrid 4 1 35 129 0
madrid 4 1 35 1290 8856.0
madrid 4 1 35 6883 27792.0
madrid 4 1 35 6438 0
madrid 4 1 35 936 12000.0
madrid 4 1 35 528 9524.0
madrid 4 1 35 8147 6178.0
madrid 4 1 35 5995 0
madrid 4 1 35 5333 13916.0
madrid 4 1 35 7974 2987.0
madrid 4 1 35 6170 0
madrid 4 1 35 6696 0
madrid 4 1 35 7856 0
madrid 4 1 35 5116 0
madrid 4 1 35 4155 27332.0
madrid 4 1 35 5766 117483.0
madrid 4 1 35 2456 18940.0
madrid 4 1 35 514 6236.0
madrid 4 1 35 6350 0
madrid 4 1 35 1283 14475.0
madrid 4 1 35 7045 0
madrid 4 1 35 7000 0
madrid 4 1 35 2089 16242.0
madrid 4 1 35 3744 0
madrid 4 1 35 6916 0
madrid 4 1 35 87 13480.0
madrid 4 1 35 774 6236.0
madrid 4 1 35 4872 0
madrid 4 1 35 2138 0
madrid 4 1 35 8649 0
madrid 4 1 35 6521 0
madrid 4 1 35 8006 0
madrid 4 1 35 2261 6069.0
madrid 4 1 35 6560 0
madrid 4 1 35 8746 0
madrid 4 1 35 6601 0
madrid 4 1 35 2690 0
madrid 4 1 35 331 1902.0
madrid 4 1 35 3023 0
madrid 4 1 35 4240 39045.0
madrid 4 1 35 6604 0
madrid 4 1 35 581 0
madrid 4 1 35 1966 0
madrid 4 1 35 4730 3271.0
madrid 4 1 35 6516 0
madrid 4 1 35 2616 12294.0
madrid 4 1 35 8556 9756.0
madrid 4 1 35 2188 0
madrid 4 1 35 5736 0
madrid 4 1 35 3984 12416.0
madrid 4 1 35 5586 8456.0
madrid 4 1 35 7939 50471.0
madrid 4 1 35 414 0
madrid 4 1 35 3621 9986.0
madrid 4 1 35 3271 0
madrid 4 1 35 7941 69712.0
madrid 4 1 35 148 3679.0
madrid 4 1 35 7760 26046.0
madrid 4 1 35 552 21918.0
madrid 4 1 35 5833 0
madrid 4 1 35 5874 0
madrid 4 1 35 3637 42028.0
madrid 4 1 35 5062 8116.0
madrid 4 1 35 2228 4989.0
madrid 4 1 35 7792 9680.0
madrid 4 1 35 4051 0
madrid 4 1 35 2407 0
madrid 4 1 35 2919 7398.0
madrid 4 1 35 8919 0
madrid 4 1 35 1277 2353.0
madrid 4 1 35 6977 5036.0
madrid 4 1 35 2129 0
madrid 4 1 35 7822 0
madrid 4 1 35 2156 0
madrid 4 1 35 5399 0
madrid 4 1 35 8410 0
madrid 4 1 35 6919 6315.0
madrid 4 1 35 2583 0
madrid 4 1 35 5768 13346.0
madrid 4 1 35 724 13482.0
madrid 4 1 35 1771 129244.5
madrid 4 1 35 1039 30064.0
madrid 4 1 35 7966 51721.0
madrid 4 1 35 5032 0
madrid 4 1 35 2238 6271.0
madrid 4 1 35 6688 0
madrid 4 1 35 3238 0
madrid 4 1 35 5582 0
madrid 4 1 35 575 15268.0
madrid 4 1 35 4584 14500.0
madrid 4 1 35 5087 0
madrid 4 1 35 6609 0
madrid 4 1 35 1386 260373.0
madrid 4 1 35 3138 0
madrid 4 1 35 4877 7796.0
madrid 4 1 35 2494 0
madrid 4 1 35 8700 0
madrid 4 1 35 8359 20491.0
madrid 4 1 35 4050 0
madrid 4 1 35 4221 20472.0
madrid 4 1 35 5387 0
madrid 4 1 35 4381 11782.0
madrid 4 1 35 7036 0
madrid 4 1 35 6280 0
madrid 4 1 35 230 14792.0
madrid 4 1 35 5877 0
madrid 4 1 35 3747 0
madrid 4 1 35 6500 22250.0
madrid 4 1 35 6191 0
madrid 4 1 35 659 0
madrid 4 1 35 2973 9500.0
madrid 4 1 35 5204 0
madrid 4 1 35 3805 7984.0
madrid 4 1 35 8949 13018.0
madrid 4 1 35 4105 0
madrid 4 1 35 4039 6562.0
madrid 4 1 35 3355 6615.0
madrid 4 1 35 2134 0
madrid 4 1 35 6955 0
madrid 4 1 35 5478 0
madrid 4 1 35 3373 15211.0
madrid 4 1 35 6707 16590.0
madrid 4 1 35 70 0
madrid 4 1 35 4242 54575.0
madrid 4 1 35 1864 0
madrid 4 1 35 1816 0
madrid 4 1 35 4908 3543.0
madrid 4 1 35 9025 0
madrid 4 1 35 7418 6686.0
madrid 4 1 35 6323 3868.0
madrid 4 1 35 8599 23368.0
madrid 4 1 35 3948 0
madrid 4 1 35 7531 9838.0
madrid 4 1 35 2887 0
madrid 4 1 35 7294 0
madrid 4 1 35 7695 14056.0
madrid 4 1 35 6139 0
madrid 4 1 35 6927 0
madrid 4 1 35 3261 4992.0
madrid 4 1 35 74 5334.0
madrid 4 1 35 8474 8810.0
madrid 4 1 35 8527 0
madrid 4 1 35 7100 26008.0
madrid 4 1 35 3276 20291.0
madrid 4 1 35 3693 16780.0
madrid 4 1 35 7693 7028.0
madrid 4 1 35 4882 256313.0
madrid 4 1 35 2513 10320.0
madrid 4 1 35 4526 59703.0
madrid 4 1 35 3333 0
madrid 4 1 35 5369 16669.0
madrid 4 1 35 905 24476.0
madrid 4 1 35 832 64255.0
madrid 4 1 35 2182 0
madrid 4 1 35 2498 0
madrid 4 1 35 1517 0
madrid 4 1 35 6135 0
madrid 4 1 35 7034 15898.0
